lemma;category;1830;1831;1832;1833;1834;1835;1836;1837;1838;1839;1840;1841;1842;1843;1844;1845;1846;1847;1848;1849;1850;1851;1852;1853;1854;1855;1856;1857;1858;1859;1860;1861;1862;1863;1864;1865;1866;1867;1868;1869;1870;1871;1872;1873;1874;1875;1876;1877;1878;1879;1880;1881;1882;1883;1884;1885;1886;1887;1888;1889;1890;1891;1892;1893;1894;1895;1896;1897;1898;1899;1900;1901;1902;1903;1904;1905;1906;1907;1908;1909;1910;1911;1912;1913;1914;1915;1916;1917;1918;1919;1920;1921;1922;1923;1924;1925;1926;1927;1928;1929;1930;Totale
cronista;profession;1;0;0;0;5;0;1;2;4;0;16;0;0;8;1;0;0;1;0;0;1;0;0;0;0;0;0;6;3;1;0;0;4;0;2;0;0;0;0;5;3;0;3;0;2;0;2;0;1;1;0;0;0;2;3;0;1;21;4;7;0;10;1;1;0;0;1;0;1;2;3;9;0;2;9;1;2;2;1;1;0;1;2;3;10;0;2;0;1;1;0;0;1;0;1;3;0;0;0;1;0;183
cubista;profession;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2
cuciniere;profession;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;4;1;0;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2;0;0;0;0;0;0;4;0;0;0;0;8;33
cucitore;profession;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;2;0;0;0;0;0;0;2;7;1;1;0;1;0;3;2;0;1;3;0;1;0;0;0;0;1;0;0;2;0;0;1;0;0;1;0;0;1;0;0;0;5;5;1;4;0;0;0;0;0;0;0;3;0;0;1;2;0;2;0;1;0;0;0;0;0;0;2;0;0;0;1;0;0;0;0;0;0;0;1;0;60
cuoco;profession;2;0;0;12;1;0;9;7;3;13;0;0;4;0;3;1;1;0;0;2;1;5;3;2;3;24;6;13;3;4;4;3;1;2;0;13;1;2;3;8;11;0;3;2;5;12;1;3;19;9;9;7;8;41;9;7;22;16;13;19;10;7;6;6;1;5;8;1;1;20;4;8;23;7;6;7;3;6;5;5;11;12;62;15;3;8;9;5;6;19;3;4;6;32;6;5;10;5;2;7;14;758
curandaio;profession;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
curato;ecclesiastical occupation;9;0;15;24;29;3;19;16;12;62;0;2;74;13;11;1;3;3;2;6;14;2;8;5;7;41;26;10;116;5;7;25;13;28;8;5;8;4;9;11;5;13;6;18;7;43;6;19;9;13;4;140;7;70;43;11;34;9;4;12;5;36;7;34;7;53;31;2;2;4;6;12;6;11;6;9;14;3;1;7;7;22;1;21;3;3;2;9;4;6;1;7;12;4;4;10;1;6;1;0;3;1512
curatolo;profession;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7
curatore;profession;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2;0;0;0;0;0;4;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;32
custode;profession;13;0;44;11;3;0;6;11;29;15;1;6;13;16;2;4;3;5;3;8;4;10;2;14;3;15;9;26;4;10;20;4;9;9;12;28;7;13;12;10;10;4;10;25;2;5;13;4;6;8;3;3;4;7;18;18;22;4;7;15;12;17;18;16;7;12;5;6;0;3;20;16;9;16;7;12;11;13;14;6;1;7;5;10;8;4;9;14;4;1;4;0;4;54;11;6;3;15;1;12;1;996
dantista;profession;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5
danzatore;profession;2;0;4;0;1;0;3;1;0;0;0;0;1;0;2;0;0;4;1;0;0;1;0;0;1;0;15;3;1;2;0;11;3;2;1;3;4;4;1;0;3;1;5;6;2;8;1;2;1;3;0;3;1;0;0;1;0;1;0;6;0;0;0;6;0;2;0;2;0;12;4;0;1;0;1;0;0;1;6;1;4;1;2;0;3;0;2;0;2;0;0;2;2;1;0;0;0;2;10;4;0;186
dattilografo;profession;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;1;0;5;3;0;0;2;0;4;0;1;10;2;35
daziere;profession;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;3
decano;ecclesiastical occupation;1;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;3;0;3;0;1;0;0;0;2;0;3;2;0;0;0;1;0;0;0;0;0;0;0;1;3;0;0;2;2;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;2;0;0;0;0;0;0;0;2;0;0;1;0;0;0;1;0;0;1;3;0;0;2;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;46
declamatore;profession;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;1;0;0;0;0;0;0;2;0;0;0;0;0;1;0;0;1;0;0;0;0;3;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;21
decoratore;profession;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;2;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;12
decurione;military rank;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;2;2;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;15
definitore;ecclesiastical occupation;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;3;0;0;0;0;0;0;0;4
dentista;profession;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;6;1;0;1;0;1;12;0;0;2;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;6;0;0;0;0;3;0;0;0;1;0;0;1;0;1;0;2;0;6;1;0;3;52
deputato;profession;2;0;0;0;9;0;1;7;21;17;1;1;49;3;0;6;1;2;21;3;37;36;2;3;0;39;16;18;7;0;5;3;81;13;61;4;25;3;2;5;3;47;15;2;13;23;7;5;1;14;10;1;3;21;3;241;5;38;6;4;2;28;3;7;0;191;2;9;6;41;6;21;3;12;8;7;10;31;1;5;2;0;18;100;15;0;9;0;8;2;1;5;60;1;5;1;3;1;0;3;1;1594
despota;noble rank;2;1;1;1;1;0;0;0;2;1;0;0;0;0;0;2;0;0;2;4;2;9;1;2;0;1;2;1;2;12;1;1;3;5;9;3;15;3;3;0;10;4;0;0;22;1;4;0;0;0;1;2;0;2;4;1;1;0;0;1;2;0;0;4;3;5;0;1;1;3;1;1;0;0;1;1;6;0;0;1;1;1;0;0;1;0;1;1;1;2;0;0;1;2;0;0;0;2;0;1;2;191
detective;profession;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;7;0;0;0;0;3;14
deviatore;profession;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
diaconessa;ecclesiastical occupation;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;4
diacono;ecclesiastical occupation;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;2;0;26;0;0;0;0;1;0;0;1;0;14;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;3;0;0;0;1;0;0;1;0;1;0;0;1;0;5;0;0;0;1;0;0;0;68
dignitario;noble rank;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;4;0;0;1;2;1;2;1;2;0;0;0;0;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;1;3;0;0;1;0;0;0;0;0;0;3;5;1;1;0;3;0;0;2;0;2;1;0;0;0;1;0;0;0;0;0;0;0;0;2;0;0;0;0;0;45
dimostratore;profession;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;8
dipendente;profession;1;1;2;6;0;0;0;0;4;1;2;0;4;0;3;0;2;1;2;1;2;0;2;1;1;13;1;0;4;1;3;0;3;5;6;3;2;2;0;2;4;6;5;0;1;0;3;1;4;1;0;2;0;3;8;1;1;0;1;3;2;1;0;2;4;0;1;0;1;3;2;3;2;1;1;5;3;2;0;5;1;0;2;5;0;1;0;1;0;4;5;0;2;3;0;0;0;1;0;2;1;191
diplomatico;profession;2;0;1;0;0;0;0;2;2;2;0;0;0;0;1;1;0;0;4;0;6;29;14;6;1;5;27;2;8;0;5;1;16;7;9;6;3;5;4;2;1;4;5;7;5;3;1;4;2;16;2;6;2;4;2;20;6;10;7;13;1;7;2;4;8;12;5;3;5;1;2;7;9;3;6;1;7;9;7;3;2;1;3;8;2;0;112;2;10;4;2;1;3;1;4;8;2;3;3;2;14;580
direttore;profession;4;0;10;1;0;0;6;1;1;2;0;1;5;0;0;1;0;2;9;2;4;16;1;17;2;8;2;2;2;17;58;0;6;11;13;23;13;9;57;40;8;15;30;29;18;102;8;21;5;122;15;10;18;61;12;7;83;62;7;50;8;31;57;30;33;28;1;31;23;19;15;33;54;14;96;10;25;59;24;18;42;12;115;36;22;58;27;7;8;4;10;4;3;6;14;8;4;16;20;14;17;2085
dirigente;profession;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;2;0;0;1;4;0;0;0;0;0;7;0;0;0;1;0;0;1;0;0;0;1;0;0;2;0;0;0;0;0;1;0;0;0;0;1;0;0;0;4;0;7;1;0;1;0;1;3;47
disegnatore;profession;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;1;0;0;1;1;0;0;0;0;0;2;1;0;0;0;0;0;0;1;0;0;1;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;5;0;0;0;0;0;0;0;1;0;0;3;0;2;5;0;0;1;8;1;0;0;0;0;1;2;0;0;0;1;0;0;2;0;0;0;0;0;0;0;0;2;51
dispensiere;profession;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;2;1;0;2;1;0;0;0;0;0;1;0;0;0;0;1;0;3;2;0;0;0;0;0;0;0;0;2;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;0;0;3;0;0;0;1;15;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;47
distillatore;profession;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
diurnista;profession;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
divisionario;military rank;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
docente;profession;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;4;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8
doganiere;profession;0;0;8;0;0;0;0;10;0;0;0;0;1;0;0;4;0;0;0;0;0;0;0;9;4;1;0;0;2;0;8;13;0;0;0;5;4;0;3;6;0;0;0;0;0;0;0;6;1;0;1;2;0;0;0;1;3;0;0;1;0;0;3;2;0;0;0;0;2;1;1;0;1;0;0;0;1;2;0;1;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;2;1;1;0;15;0;129
dolciere;profession;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6
domatore;profession;0;0;0;0;0;0;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;3;0;0;0;1;0;0;0;2;0;0;0;1;2;0;0;0;0;0;3;1;1;2;2;6;1;0;1;1;0;1;3;5;0;0;1;1;0;2;1;1;0;0;1;2;1;0;0;1;2;0;4;0;5;0;0;0;1;1;0;0;0;1;0;0;0;67
domenichino;profession;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;2;0;0;0;9;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25
domestico;profession;13;1;28;12;9;2;32;26;39;33;13;14;29;15;5;1;2;26;8;9;10;22;9;35;15;61;19;32;42;31;9;9;44;30;25;41;10;21;48;22;35;28;77;16;23;25;21;70;9;17;4;42;22;11;39;33;105;16;52;39;32;40;15;22;33;46;29;4;3;57;48;47;62;15;29;33;38;19;20;53;22;32;32;32;11;29;56;59;8;21;22;14;30;18;10;22;18;30;1;11;14;2673
donzello;noble rank;10;4;1;2;11;0;2;1;3;6;0;2;0;1;1;0;0;8;0;0;0;0;0;0;4;8;0;0;0;3;0;0;1;0;2;1;1;1;0;0;4;0;0;4;1;0;0;4;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;3;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;95
doratore;profession;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;6
dragomanno;profession;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;2;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;17;0;0;0;26
drammaturgo;profession;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3;0;1;1;0;0;1;0;0;1;0;0;0;0;2;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;5;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;25
drappiere;profession;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4
droghiere;profession;1;0;0;0;0;0;0;0;1;1;0;0;3;3;0;0;0;0;0;0;7;0;0;0;0;6;0;1;0;0;0;0;0;0;3;0;1;0;30;0;1;1;0;0;37;3;0;1;2;0;5;1;1;0;6;4;2;7;27;0;1;1;4;0;0;1;0;0;0;2;0;1;3;1;1;0;0;7;0;4;0;2;1;0;9;0;1;0;1;4;0;0;0;0;0;0;13;0;1;3;1;217
druido;profession;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;8;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;19
duca;noble rank;95;6;53;132;3;4;47;245;283;94;134;95;29;5;36;1;56;43;3;15;5;32;3;6;49;140;14;80;308;12;29;2;69;176;158;68;79;56;76;0;43;7;648;4;5;54;1;67;1;501;1;267;7;13;142;11;19;3;50;84;11;3;6;21;134;19;3;7;32;20;19;35;2;3;0;1;409;10;26;22;2;3;11;5;4;31;39;12;22;6;5;0;44;5;1;7;0;36;1;0;0;5686
duchessa;noble rank;3;1;13;0;0;0;6;87;76;9;0;3;1;2;3;1;12;1;0;0;0;1;5;1;21;27;0;27;1;0;5;0;5;2;42;2;3;0;0;0;0;1;308;7;0;7;1;14;11;5;2;16;10;7;136;2;1;4;39;22;6;127;11;27;207;4;2;22;57;6;6;54;2;1;2;2;30;7;17;177;2;3;13;0;13;5;0;5;32;6;2;2;28;0;2;3;0;17;3;2;0;1858
ebanista;profession;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;17
economista;profession;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;2;0;0;3;0;0;0;1;0;0;1;0;1;1;11;0;1;0;0;0;1;1;0;7;4;1;0;0;0;0;4;1;1;0;0;0;0;2;0;1;0;1;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;3;0;0;0;57
economo;profession;0;1;1;0;0;1;1;0;0;0;1;0;1;0;2;0;0;0;0;1;0;2;0;0;0;2;1;2;1;1;0;1;1;0;0;2;1;10;0;2;0;3;0;1;0;0;0;0;1;2;0;3;0;0;1;0;3;1;2;1;1;0;0;2;0;1;0;0;0;1;0;0;1;0;0;3;0;0;1;3;1;0;0;2;1;0;0;0;0;1;0;1;0;0;0;1;1;0;0;0;0;74
editore;profession;1;0;6;0;0;1;0;0;2;1;0;0;3;0;0;0;2;0;0;1;0;6;0;1;5;0;4;3;2;2;1;4;1;2;5;0;1;0;4;1;3;3;6;1;0;2;1;3;2;0;0;2;1;2;1;2;1;19;3;4;0;0;2;1;4;1;3;3;12;3;3;0;11;16;4;1;7;20;0;1;0;21;0;9;9;1;2;38;1;0;2;0;10;0;1;8;1;1;19;1;0;331
educatore;profession;1;0;4;0;0;0;0;0;2;1;0;0;1;0;0;0;0;2;0;0;0;1;0;1;2;0;0;0;2;1;0;3;4;1;8;1;3;0;0;1;1;1;2;1;1;3;2;7;4;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;1;0;0;0;1;4;4;0;1;0;3;1;0;1;6;5;0;0;2;0;2;0;1;3;1;0;0;2;0;0;0;0;0;1;0;103
effendi;noble rank;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;4;0;20
elemosiniere;profession;0;0;0;0;0;0;1;0;0;0;0;1;3;0;0;0;0;0;1;0;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;14
elettrice;noble rank;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;2;1;0;2;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;4;0;0;4;3;0;2;1;0;0;0;1;0;2;0;0;6;0;8;5;3;2;3;7;6;0;0;2;1;2;1;0;2;1;1;0;0;3;2;1;4;1;1;0;0;4;1;95
elettricista;profession;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;5;0;0;0;0;0;0;0;0;1;1;0;1;0;0;1;0;0;0;0;0;0;0;0;12
elettrotecnico;profession;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3
emiro;noble rank;18;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;2;0;0;39;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;67
enciclopedista;profession;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;19
